,Unnamed: 0,Date & Time,User IP,Method,Url,Query String,Agent IP,Browser Type,OS,Url_Category,Agent_IP_Category,Login Type,HTTP Status,Test1,Win 32 Status,Sub Status,Cluster Names
4593,292931,2015-03-01 05:52:24,118.244.228.205,GET,/wap/read.asp,chapterId=135924&comicId=12492,60.14.51.70,Mozilla,1,31,1194,1,200,0,0,273,4
4594,292977,2015-03-01 05:52:26,118.244.228.205,GET,/wap/init.asp,comicId=12492&chapterId=135924&_=1425189215422,60.14.51.70,Mozilla,1,21,1194,1,200,0,0,125,4
4595,292978,2015-03-01 05:52:26,118.244.228.205,GET,/wap/lastread.asp,comicId=12492&chapterId=135924&_=1425189215423,60.14.51.70,Mozilla,1,23,1194,1,200,0,0,238,4
4596,292980,2015-03-01 05:52:26,118.244.228.205,GET,/wap/load.asp,comicId=12492&chapterId=135924&imageId=0&_=1425189215424,60.14.51.70,Mozilla,1,26,1194,1,200,0,0,143,4
4597,293132,2015-03-01 05:52:36,118.244.228.205,GET,/wap/next.asp,comicId=12441&chapterId=134460&_=1425187619246,123.151.42.48,Mozilla,0,29,526,1,200,0,64,71,5
4598,293495,2015-03-01 05:53:02,118.244.228.205,GET,/wap/read.asp,chapterId=139010&comicId=12558,123.151.153.36,Mozilla,0,31,520,1,200,0,64,156,5
4599,294369,2015-03-01 05:53:59,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=124533&imageId=4&_=1425186348780,61.182.121.234,Mozilla,0,26,1218,1,200,0,0,108,4
4600,294407,2015-03-01 05:54:01,118.244.228.205,GET,/wap/info.asp,id=12337,117.136.14.235,HUAWEI_P7-L07_TD,0,20,347,1,200,0,0,879,1
4601,294490,2015-03-01 05:54:06,118.244.228.205,GET,/wap/info.asp,id=12535,14.204.32.76,Mozilla,0,20,742,1,200,0,0,179,2
4602,294501,2015-03-01 05:54:07,118.244.228.205,GET,/wap/info.asp,id=12384,101.232.69.93,Mozilla,2,20,57,0,200,0,0,207,3
4603,294505,2015-03-01 05:54:07,118.244.228.205,GET,/wap/next.asp,comicId=12397&chapterId=131210&_=1425189276880,175.137.218.196,Mozilla,0,29,770,1,200,0,0,5161,2
4604,294519,2015-03-01 05:54:07,118.244.228.205,GET,/wap/init.asp,comicId=12397&chapterId=131211&_=1425189276881,175.137.218.196,Mozilla,0,21,770,1,200,0,0,527,2
4605,294527,2015-03-01 05:54:08,118.244.228.205,GET,/wap/load.asp,comicId=12397&chapterId=131211&imageId=0&_=1425189276882,175.137.218.196,Mozilla,0,26,770,1,200,0,0,538,2
4606,294529,2015-03-01 05:54:08,118.244.228.205,GET,/wap/next.asp,comicId=12492&chapterId=135924&_=1425189215440,60.14.51.70,Mozilla,1,29,1194,1,200,0,0,209,4
4607,294574,2015-03-01 05:54:13,118.244.228.205,GET,/wap/read.asp,chapterId=142887&comicId=12384,101.232.69.93,Mozilla,2,31,57,0,200,0,0,191,3
4608,294602,2015-03-01 05:54:14,118.244.228.205,GET,/wap/init.asp,comicId=12384&chapterId=142887&_=1425189326934,101.232.69.93,Mozilla,2,21,57,0,200,0,0,107,3
4609,294605,2015-03-01 05:54:15,118.244.228.205,GET,/wap/load.asp,comicId=12384&chapterId=142887&imageId=0&_=1425189326936,101.232.69.93,Mozilla,2,26,57,0,200,0,0,104,3
4610,294610,2015-03-01 05:54:15,118.244.228.205,GET,/wap/lastread.asp,comicId=12384&chapterId=142887&_=1425189326935,101.232.69.93,Mozilla,2,23,57,0,200,0,0,112,3
4611,294664,2015-03-01 05:54:19,118.244.228.205,GET,/wap/next.asp,comicId=12384&chapterId=142887&_=1425189326939,101.232.69.93,Mozilla,2,29,57,0,200,0,0,117,3
4612,294779,2015-03-01 05:54:26,118.244.228.205,GET,/wap/lastread.asp,comicId=12626&chapterId=141534&_=1425189353192,123.151.153.36,Mozilla,0,23,520,1,200,0,0,94,5
4613,295044,2015-03-01 05:54:43,118.244.228.205,GET,/wap/index.asp,-,183.232.118.15,Mozilla,0,19,881,1,200,0,64,227,2
4614,295051,2015-03-01 05:54:43,118.244.228.205,GET,/wap/index.asp,-,222.73.76.253,Mozilla,1,19,995,1,200,0,0,214,4
4615,295090,2015-03-01 05:54:45,118.244.228.205,GET,/wap/load.asp,comicId=12448&chapterId=133499&imageId=2&_=1425187457869,117.136.2.163,Mozilla,0,26,348,1,200,0,0,660,1
4616,295160,2015-03-01 05:54:49,118.244.228.205,GET,/wap/info.asp,id=12576,1.27.222.252,Mozilla,1,20,5,1,200,0,0,211,3
4617,295312,2015-03-01 05:54:56,118.244.228.205,GET,/wap/read.asp,chapterId=139639&comicId=12576,1.27.222.252,Mozilla,1,31,5,1,200,0,0,177,3
4618,295341,2015-03-01 05:54:57,118.244.228.205,GET,/wap/init.asp,comicId=12576&chapterId=139639&_=1425189369972,1.27.222.252,Mozilla,1,21,5,1,200,0,0,148,3
4619,295345,2015-03-01 05:54:57,118.244.228.205,GET,/wap/lastread.asp,comicId=12576&chapterId=139639&_=1425189369973,1.27.222.252,Mozilla,1,23,5,1,200,0,0,176,3
4620,295347,2015-03-01 05:54:57,118.244.228.205,GET,/wap/load.asp,comicId=12576&chapterId=139639&imageId=1&_=1425189369975,1.27.222.252,Mozilla,1,26,5,1,200,0,0,98,3
4621,295388,2015-03-01 05:54:58,118.244.228.205,GET,/wap/index.asp,-,183.61.32.61,Mozilla,0,19,901,1,200,0,64,214,2
4622,295567,2015-03-01 05:55:08,118.244.228.205,GET,/wap/next.asp,comicId=12332&chapterId=124663&_=1425189102995,112.96.112.51,Mozilla,0,29,207,1,200,0,0,331,3
4623,295887,2015-03-01 05:55:27,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=126898&_=1425189399760,1.175.140.196,Mozilla,0,21,0,1,200,0,0,298,3
4624,295888,2015-03-01 05:55:27,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=126898&_=1425189399761,1.175.140.196,Mozilla,0,23,0,1,200,0,0,290,3
4625,295891,2015-03-01 05:55:27,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=126898&imageId=0&_=1425189399762,1.175.140.196,Mozilla,0,26,0,1,200,0,0,133,3
4626,295898,2015-03-01 05:55:27,118.244.228.205,GET,/wap/read.asp,chapterId=126898&comicId=12332,1.175.140.196,Mozilla,0,31,0,1,200,0,0,206,3
4627,295937,2015-03-01 05:55:29,118.244.228.205,GET,/wap/info.asp,id=12384,183.61.32.61,Mozilla,0,20,901,1,200,0,64,221,2
4628,296006,2015-03-01 05:55:33,118.244.228.205,GET,/wap/info.asp,id=12450,123.151.176.198,Mozilla,0,20,521,1,200,0,64,116,5
4629,296030,2015-03-01 05:55:35,118.244.228.205,GET,/wap/read.asp,chapterId=131211&comicId=12397,175.137.218.196,Mozilla,0,31,770,1,200,0,0,2487,2
4630,296134,2015-03-01 05:55:40,118.244.228.205,GET,/wap/hot.asp,-,183.61.32.61,Mozilla,0,17,901,1,200,0,0,111,2
4631,296149,2015-03-01 05:55:41,118.244.228.205,GET,/wap/info.asp,id=12439,221.180.160.25,Mozilla,2,20,969,0,200,0,0,124,2
4632,296266,2015-03-01 05:55:48,118.244.228.205,GET,/wap/lastread.asp,comicId=12397&chapterId=131211&_=1425189410463,175.137.218.196,Mozilla,0,23,770,1,200,0,64,12706,2
4633,296280,2015-03-01 05:55:48,118.244.228.205,GET,/wap/hot_ajax.asp,page=2,183.61.32.61,Mozilla,0,18,901,1,200,0,0,136,2
4634,296360,2015-03-01 05:55:54,118.244.228.205,GET,/wap/load.asp,comicId=12439&chapterId=133048&imageId=22&_=1425188979584,182.45.227.238,Mozilla,0,26,862,1,200,0,0,131,2
4635,296399,2015-03-01 05:55:56,118.244.228.205,GET,/wap/record.asp,-,61.49.56.48,Mozilla,0,32,1222,1,200,0,64,382,4
4636,296562,2015-03-01 05:56:04,118.244.228.205,GET,/wap/info.asp,id=12591,223.92.226.106,Mozilla,1,20,1032,1,200,0,0,148,4
4637,296789,2015-03-01 05:56:17,118.244.228.205,GET,/wap/init.asp,comicId=12393&chapterId=130863&_=1425189452310,183.61.32.61,Mozilla,0,21,901,1,200,0,0,120,2
4638,296794,2015-03-01 05:56:17,118.244.228.205,GET,/wap/load.asp,comicId=12393&chapterId=130863&imageId=0&_=1425189452312,183.61.32.61,Mozilla,0,26,901,1,200,0,64,126,2
4639,296844,2015-03-01 05:56:19,118.244.228.205,GET,/wap/info.asp,id=12337,223.64.61.118,Mozilla,0,20,1024,1,200,0,0,193,4
4640,296889,2015-03-01 05:56:21,118.244.228.205,GET,/wap/info.asp,id=12384,222.94.129.233,Mozilla,0,20,997,1,200,0,0,301,4
4641,296920,2015-03-01 05:56:23,118.244.228.205,GET,/wap/read.asp,chapterId=142242&comicId=12591,223.92.226.106,Mozilla,1,31,1032,1,200,0,0,198,4
4642,296936,2015-03-01 05:56:24,118.244.228.205,GET,/wap/lastread.asp,comicId=12591&chapterId=142242&_=1425189460695,223.92.226.106,Mozilla,1,23,1032,1,200,0,0,137,4
4643,296954,2015-03-01 05:56:25,118.244.228.205,GET,/wap/next.asp,comicId=12664&chapterId=143257&_=1425188263454,117.140.4.42,Mozilla,1,29,368,1,200,0,0,179,1
4644,297062,2015-03-01 05:56:33,118.244.228.205,GET,/wap/read.asp,chapterId=142854&comicId=12337,223.64.61.118,Mozilla,0,31,1024,1,200,0,0,188,4
4645,297083,2015-03-01 05:56:34,118.244.228.205,GET,/wap/next.asp,comicId=12443&chapterId=133257&_=1425189253739,117.175.88.49,Mozilla,0,29,379,1,200,0,64,115,1
4646,297098,2015-03-01 05:56:34,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=142854&_=1425189470104,223.64.61.118,Mozilla,0,21,1024,1,200,0,0,143,4
4647,297099,2015-03-01 05:56:34,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=142854&_=1425189470105,223.64.61.118,Mozilla,0,23,1024,1,200,0,0,144,4
4648,297105,2015-03-01 05:56:35,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=142854&imageId=0&_=1425189470106,223.64.61.118,Mozilla,0,26,1024,1,200,0,0,122,4
4649,297205,2015-03-01 05:56:39,118.244.228.205,GET,/wap/info.asp,id=12303,222.192.184.151,Mozilla,1,20,987,1,200,0,0,226,2
4650,297260,2015-03-01 05:56:42,118.244.228.205,GET,/wap/read.asp,chapterId=135563&comicId=12483,222.94.129.233,Mozilla,0,31,997,1,200,0,0,229,4
4651,297285,2015-03-01 05:56:43,118.244.228.205,GET,/wap/init.asp,comicId=12483&chapterId=135563&_=1425189485416,222.94.129.233,Mozilla,0,21,997,1,200,0,0,297,4
4652,297290,2015-03-01 05:56:43,118.244.228.205,GET,/wap/load.asp,comicId=12483&chapterId=135563&imageId=0&_=1425189485418,222.94.129.233,Mozilla,0,26,997,1,200,0,0,121,4
4653,297295,2015-03-01 05:56:43,118.244.228.205,GET,/wap/lastread.asp,comicId=12483&chapterId=135563&_=1425189485417,222.94.129.233,Mozilla,0,23,997,1,200,0,0,818,4
4654,297435,2015-03-01 05:56:55,118.244.228.205,GET,/wap/read.asp,chapterId=127025&comicId=12303,222.192.184.151,Mozilla,1,31,987,1,200,0,0,329,2
4655,297562,2015-03-01 05:57:02,118.244.228.205,GET,/wap/prev.asp,comicId=12337&chapterId=143254&_=1425189475541,211.103.82.185,Mozilla,0,30,914,1,200,0,0,85,2
4656,297753,2015-03-01 05:57:15,118.244.228.205,GET,/wap/next.asp,comicId=12483&chapterId=135563&_=1425189485419,222.94.129.233,Mozilla,0,29,997,1,200,0,0,171,4
4657,297858,2015-03-01 05:57:22,118.244.228.205,GET,/wap/next.asp,comicId=12393&chapterId=130864&_=1425189452316,183.61.32.61,Mozilla,0,29,901,1,200,0,64,115,2
4658,297948,2015-03-01 05:57:28,118.244.228.205,GET,/wap/lastread.asp,comicId=12303&chapterId=127025&_=1425189525192,222.192.184.151,Mozilla,1,23,987,1,200,0,0,91,2
4659,297952,2015-03-01 05:57:28,118.244.228.205,GET,/wap/init.asp,comicId=12303&chapterId=127025&_=1425189525191,222.192.184.151,Mozilla,1,21,987,1,200,0,0,152,2
4660,297959,2015-03-01 05:57:29,118.244.228.205,GET,/wap/load.asp,comicId=12303&chapterId=127025&imageId=1&_=1425189525194,222.192.184.151,Mozilla,1,26,987,1,200,0,0,179,2
4661,298406,2015-03-01 05:57:59,118.244.228.205,GET,/wap/prev.asp,comicId=12465&chapterId=143327&_=1425189355096,49.86.123.237,Mozilla,1,30,1087,1,200,0,0,594,4
4662,298575,2015-03-01 05:58:08,118.244.228.205,GET,/wap/next.asp,comicId=12303&chapterId=127025&_=1425189525205,222.192.184.151,Mozilla,1,29,987,1,200,0,0,186,2
4663,299069,2015-03-01 05:58:37,118.244.228.205,GET,/wap/list.asp,-,111.161.57.49,Mozilla,0,24,144,1,200,0,0,59,3
4664,299078,2015-03-01 05:58:38,118.244.228.205,GET,/wap/info.asp,id=12332,111.22.220.171,Mozilla,2,20,154,0,200,0,0,218,3
4665,299198,2015-03-01 05:58:46,118.244.228.205,GET,/wap/list.asp,-,112.97.39.16,Mozilla,1,24,210,1,200,0,0,1970,3
4666,299229,2015-03-01 05:58:48,118.244.228.205,GET,/wap/info.asp,id=12337&page=4,1.204.36.63,Mozilla,0,20,3,1,200,0,0,413,3
4667,299309,2015-03-01 05:58:52,118.244.228.205,GET,/wap/index.asp,-,110.7.28.99,Mozilla,0,19,121,1,200,0,0,154,3
4668,299312,2015-03-01 05:58:52,118.244.228.205,GET,/wap/info.asp,id=12483,14.115.153.31,Mozilla,0,20,605,1,200,0,0,325,5
4669,299319,2015-03-01 05:58:53,118.244.228.205,GET,/wap/read.asp,chapterId=124642&comicId=12332,111.22.220.171,Mozilla,2,31,154,0,200,0,0,177,3
4670,299333,2015-03-01 05:58:55,118.244.228.205,GET,/wap/read.asp,chapterId=128043&comicId=12337,1.204.36.63,Mozilla,0,31,3,1,200,0,0,220,3
4671,299349,2015-03-01 05:58:56,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=124642&_=1425189611810,111.22.220.171,Mozilla,2,23,154,0,200,0,0,177,3
4672,299350,2015-03-01 05:58:56,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=124642&_=1425189611809,111.22.220.171,Mozilla,2,21,154,0,200,0,0,169,3
4673,299354,2015-03-01 05:58:56,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=124642&imageId=0&_=1425189611811,111.22.220.171,Mozilla,2,26,154,0,200,0,0,147,3
4674,299367,2015-03-01 05:58:56,118.244.228.205,GET,/wap/list_ajax.asp,page=1,112.97.39.16,Mozilla,1,25,210,1,200,0,0,672,3
4675,299382,2015-03-01 05:58:57,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=128043&_=1425189615191,1.204.36.63,Mozilla,0,23,3,1,200,0,64,171,3
4676,299383,2015-03-01 05:58:57,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=128043&_=1425189615190,1.204.36.63,Mozilla,0,21,3,1,200,0,64,193,3
4677,299443,2015-03-01 05:59:00,118.244.228.205,GET,/wap/read.asp,chapterId=135563&comicId=12483,14.115.153.31,Mozilla,0,31,605,1,200,0,0,348,5
4678,299467,2015-03-01 05:59:02,118.244.228.205,GET,/wap/init.asp,comicId=12483&chapterId=135563&_=1425189620669,14.115.153.31,Mozilla,0,21,605,1,200,0,0,142,5
4679,299470,2015-03-01 05:59:02,118.244.228.205,GET,/wap/lastread.asp,comicId=12483&chapterId=135563&_=1425189620670,14.115.153.31,Mozilla,0,23,605,1,200,0,0,150,5
4680,299474,2015-03-01 05:59:02,118.244.228.205,GET,/wap/load.asp,comicId=12483&chapterId=135563&imageId=0&_=1425189620671,14.115.153.31,Mozilla,0,26,605,1,200,0,0,339,5
4681,299598,2015-03-01 05:59:10,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=129089&imageId=0&_=1425189628412,1.204.36.63,Mozilla,0,26,3,1,200,0,0,148,3
4682,299730,2015-03-01 05:59:17,118.244.228.205,GET,/wap/prev.asp,comicId=12303&chapterId=126775&_=1425189631478,222.192.184.151,Mozilla,1,30,987,1,200,0,0,123,2
4683,299756,2015-03-01 05:59:18,118.244.228.205,GET,/wap/init.asp,comicId=12437&chapterId=141843&_=1425186804961,14.17.34.237,Mozilla,0,21,730,1,200,0,0,127,5
4684,299772,2015-03-01 05:59:19,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=124533&_=1425186348834,61.182.121.234,Mozilla,0,29,1218,1,200,0,0,95,4
4685,299775,2015-03-01 05:59:19,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=124534&_=1425186348835,61.182.121.234,Mozilla,0,21,1218,1,200,0,0,83,4
4686,299889,2015-03-01 05:59:25,118.244.228.205,GET,/wap/read.asp,chapterId=127998&comicId=12337,14.152.69.117,Mozilla,1,31,645,1,200,0,0,170,5
4687,299948,2015-03-01 05:59:28,118.244.228.205,GET,/wap/next.asp,comicId=12576&chapterId=139639&_=1425187890717,117.160.44.160,Mozilla,0,29,377,1,200,0,0,182,1
4688,299980,2015-03-01 05:59:30,118.244.228.205,GET,/wap/prev.asp,comicId=12483&chapterId=135563&_=1425189620672,14.115.153.31,Mozilla,0,30,605,1,200,0,0,1276,5
4689,300055,2015-03-01 05:59:34,118.244.228.205,GET,/wap/next.asp,comicId=12483&chapterId=135563&_=1425189620680,14.115.153.31,Mozilla,0,29,605,1,200,0,0,147,5
4690,300277,2015-03-01 05:59:46,118.244.228.205,GET,/wap/info.asp,id=12292&from=timeline&isappinstalled=0,49.77.131.23,Mozilla,1,20,1084,1,200,0,0,261,4
4691,300286,2015-03-01 05:59:46,118.244.228.205,GET,/wap/is.asp,-,223.104.9.15,Mozilla,1,22,1013,1,200,0,0,95,4
4692,300300,2015-03-01 05:59:47,118.244.228.205,GET,/wap/info.asp,id=12337,14.152.69.117,Mozilla,1,20,645,1,200,0,64,484,5
4693,300304,2015-03-01 05:59:47,118.244.228.205,GET,/wap/info.asp,id=12337,182.101.128.48,Mozilla,1,20,846,1,200,0,0,229,2
4694,300407,2015-03-01 05:59:54,118.244.228.205,GET,/wap/prev.asp,comicId=12578&chapterId=139644&_=1425189671973,183.50.253.212,Mozilla,1,30,891,1,200,0,0,116,2
4695,300503,2015-03-01 06:00:00,118.244.228.205,GET,/wap/list.asp,-,119.183.254.249,Mozilla,1,24,440,1,200,0,0,71,1
4696,300513,2015-03-01 06:00:01,118.244.228.205,GET,/wap/list_ajax.asp,page=1,119.183.254.249,Mozilla,1,25,440,1,200,0,0,108,1
4697,300973,2015-03-01 06:00:30,118.244.228.205,GET,/wap/info.asp,id=12332,180.212.111.108,Mozilla,1,20,841,1,200,0,0,139,2
4698,301041,2015-03-01 06:00:33,118.244.228.205,GET,/wap/read.asp,chapterId=128867&comicId=12292,49.77.131.23,Mozilla,1,31,1084,1,200,0,0,289,4
4699,301065,2015-03-01 06:00:34,118.244.228.205,GET,/wap/read.asp,chapterId=124635&comicId=12332,180.212.111.108,Mozilla,1,31,841,1,200,0,0,145,2
4700,301066,2015-03-01 06:00:34,118.244.228.205,GET,/wap/init.asp,comicId=12292&chapterId=128867&_=1425189714102,49.77.131.23,Mozilla,1,21,1084,1,200,0,0,86,4
4701,301067,2015-03-01 06:00:34,118.244.228.205,GET,/wap/lastread.asp,comicId=12292&chapterId=128867&_=1425189714103,49.77.131.23,Mozilla,1,23,1084,1,200,0,0,99,4
4702,301070,2015-03-01 06:00:34,118.244.228.205,GET,/wap/load.asp,comicId=12292&chapterId=128867&imageId=0&_=1425189714104,49.77.131.23,Mozilla,1,26,1084,1,200,0,0,104,4
4703,301075,2015-03-01 06:00:35,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=124635&_=1425189722855,180.212.111.108,Mozilla,1,21,841,1,200,0,0,86,2
4704,301076,2015-03-01 06:00:35,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=124635&_=1425189722856,180.212.111.108,Mozilla,1,23,841,1,200,0,0,86,2
4705,301077,2015-03-01 06:00:35,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=124635&imageId=0&_=1425189722857,180.212.111.108,Mozilla,1,26,841,1,200,0,0,96,2
4706,301112,2015-03-01 06:00:37,118.244.228.205,GET,/wap/info.asp,id=12337,58.215.136.237,Mozilla,0,20,1119,1,200,0,0,159,4
4707,301182,2015-03-01 06:00:40,118.244.228.205,GET,/wap/read.asp,chapterId=143254&comicId=12337,58.215.136.237,Mozilla,0,31,1119,1,200,0,0,232,4
4708,301236,2015-03-01 06:00:42,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=143254&_=1425189722810,58.215.136.237,Mozilla,0,21,1119,1,200,0,0,157,4
4709,301239,2015-03-01 06:00:42,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=143254&_=1425189722811,58.215.136.237,Mozilla,0,23,1119,1,200,0,0,225,4
4710,301277,2015-03-01 06:00:45,118.244.228.205,GET,/wap/next.asp,comicId=12332&chapterId=124635&_=1425189722868,180.212.111.108,Mozilla,1,29,841,1,200,0,0,340,2
4711,301305,2015-03-01 06:00:47,118.244.228.205,GET,/wap/hot.asp,-,211.138.5.40,Mozilla,0,17,923,1,200,0,0,42,2
4712,301474,2015-03-01 06:00:58,118.244.228.205,GET,/wap/read.asp,chapterId=128625&comicId=12337,182.101.128.48,Mozilla,1,31,846,1,200,0,0,308,2
4713,301478,2015-03-01 06:01:00,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=128625&_=1425189743203,182.101.128.48,Mozilla,1,21,846,1,200,0,0,91,2
4714,301480,2015-03-01 06:01:00,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=128625&_=1425189743204,182.101.128.48,Mozilla,1,23,846,1,200,0,0,123,2
4715,301485,2015-03-01 06:01:00,118.244.228.205,GET,/wap/next.asp,comicId=12292&chapterId=128867&_=1425189714105,49.77.131.23,Mozilla,1,29,1084,1,200,0,0,119,4
4716,301491,2015-03-01 06:01:00,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=128625&imageId=0&_=1425189743205,182.101.128.48,Mozilla,1,26,846,1,200,0,0,125,2
4717,301534,2015-03-01 06:01:02,118.244.228.205,GET,/wap/hot_ajax.asp,page=1,211.138.5.40,Mozilla,0,18,923,1,200,0,0,66,2
4718,301810,2015-03-01 06:01:21,118.244.228.205,GET,/wap/info.asp,id=12397,211.138.5.40,Mozilla,0,20,923,1,200,0,0,111,2
4719,301854,2015-03-01 06:01:24,118.244.228.205,GET,/wap/info.asp,id=12411,218.89.218.34,Mozilla,0,20,947,1,200,0,0,194,2
4720,301997,2015-03-01 06:01:35,118.244.228.205,GET,/wap/list.asp,-,175.165.168.255,Mozilla,1,24,778,1,200,0,0,96,2
4721,302004,2015-03-01 06:01:35,118.244.228.205,GET,/wap/next.asp,comicId=12437&chapterId=141843&_=1425186804984,14.17.34.237,Mozilla,0,29,730,1,200,0,64,97,5
4722,302014,2015-03-01 06:01:36,118.244.228.205,GET,/wap/list_ajax.asp,page=1,175.165.168.255,Mozilla,1,25,778,1,200,0,0,98,2
4723,302067,2015-03-01 06:01:39,118.244.228.205,GET,/wap/info.asp,id=12631,110.191.252.77,Mozilla,0,20,118,1,200,0,0,206,3
4724,302212,2015-03-01 06:01:51,118.244.228.205,GET,/wap/read.asp,chapterId=137705&comicId=12397,211.138.5.40,Mozilla,0,31,923,1,200,0,0,142,2
4725,302215,2015-03-01 06:01:52,118.244.228.205,GET,/wap/info.asp,id=12480,97.116.35.154,Mozilla,2,20,1230,0,200,0,0,953,4
4726,302224,2015-03-01 06:01:53,118.244.228.205,GET,/wap/read.asp,chapterId=143292&comicId=12665,123.151.64.142,Mozilla,0,31,531,1,200,0,64,152,5
4727,302239,2015-03-01 06:01:53,118.244.228.205,GET,/wap/lastread.asp,comicId=12665&chapterId=143292&_=1425189794201,123.151.64.142,Mozilla,0,23,531,1,200,0,0,63,5
4728,302375,2015-03-01 06:02:01,118.244.228.205,GET,/wap/info.asp,id=12337,14.152.68.113,Mozilla,0,20,609,1,200,0,0,227,5
4729,302401,2015-03-01 06:02:03,118.244.228.205,GET,/wap/info.asp,id=12337&page=11,14.152.68.114,Mozilla,0,20,610,1,200,0,0,188,5
4730,302413,2015-03-01 06:02:03,118.244.228.205,GET,/wap/read.asp,chapterId=143125&comicId=12480,97.116.35.154,Mozilla,2,31,1230,0,200,0,0,604,4
4731,302440,2015-03-01 06:02:05,118.244.228.205,GET,/wap/init.asp,comicId=12480&chapterId=143125&_=1425189808923,97.116.35.154,Mozilla,2,21,1230,0,200,0,0,557,4
4732,302447,2015-03-01 06:02:05,118.244.228.205,GET,/wap/load.asp,comicId=12480&chapterId=143125&imageId=0&_=1425189808925,97.116.35.154,Mozilla,2,26,1230,0,200,0,0,440,4
4733,302503,2015-03-01 06:02:07,118.244.228.205,GET,/wap/lastread.asp,comicId=12480&chapterId=143125&_=1425189808924,97.116.35.154,Mozilla,2,23,1230,0,200,0,0,443,4
4734,302570,2015-03-01 06:02:11,118.244.228.205,GET,/wap/read.asp,chapterId=143254&comicId=12337,180.136.165.200,Mozilla,0,31,799,1,200,0,0,179,2
4735,302586,2015-03-01 06:02:12,118.244.228.205,GET,/wap/info.asp,id=12670,112.64.235.253,Mozilla,2,20,191,0,200,0,0,200,3
4736,302608,2015-03-01 06:02:13,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=143254&_=1425189815618,180.136.165.200,Mozilla,0,23,799,1,200,0,0,94,2
4737,302610,2015-03-01 06:02:13,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=143254&_=1425189815617,180.136.165.200,Mozilla,0,21,799,1,200,0,0,140,2
4738,302614,2015-03-01 06:02:13,118.244.228.205,GET,/wap/is.asp,-,222.67.105.217,Mozilla,1,22,993,1,200,0,0,104,4
4739,302618,2015-03-01 06:02:13,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=143254&imageId=0&_=1425189815619,180.136.165.200,Mozilla,0,26,799,1,200,0,0,123,2
4740,303026,2015-03-01 06:02:39,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=142920&_=1425189747618,223.64.61.118,Mozilla,0,29,1024,1,200,0,0,103,4
4741,303251,2015-03-01 06:02:51,118.244.228.205,GET,/wap/init.asp,comicId=12397&chapterId=133254&_=1425189848667,211.138.5.40,Mozilla,0,21,923,1,200,0,0,58,2
4742,303267,2015-03-01 06:02:52,118.244.228.205,GET,/wap/lastread.asp,comicId=12397&chapterId=133254&_=1425189848668,211.138.5.40,Mozilla,0,23,923,1,200,0,0,48,2
4743,303303,2015-03-01 06:02:55,118.244.228.205,GET,/wap/load.asp,comicId=12397&chapterId=133254&imageId=0&_=1425189848669,211.138.5.40,Mozilla,0,26,923,1,200,0,0,58,2
4744,303305,2015-03-01 06:02:55,118.244.228.205,GET,/wap/prev.asp,comicId=12397&chapterId=131217&_=1425189791558,175.137.218.196,Mozilla,0,30,770,1,200,0,0,587,2
4745,303403,2015-03-01 06:03:03,118.244.228.205,GET,/wap/read.asp,chapterId=142430&comicId=12644,110.191.252.77,Mozilla,0,31,118,1,200,0,0,527,3
4746,303409,2015-03-01 06:03:04,118.244.228.205,GET,/wap/info.asp,id=12337&page=10,180.136.165.200,Mozilla,0,20,799,1,200,0,0,140,2
4747,303413,2015-03-01 06:03:04,118.244.228.205,GET,/wap/init.asp,comicId=12644&chapterId=142430&_=1425189866993,110.191.252.77,Mozilla,0,21,118,1,200,0,0,120,3
