,Date & Time,User IP,Method,Url,Query String,Agent IP,Browser Type,OS,Url_Category,Agent_IP_Category,Login Type,HTTP Status,Test1,Win 32 Status,Sub Status
166911,2015-03-01 03:38:13,118.244.228.205,GET,/wap/lastread.asp,comicId=12387&chapterId=129632&_=1425181661221,113.245.209.88,Mozilla,0,23,244,1,200,0,0,220
166913,2015-03-01 03:38:13,118.244.228.205,GET,/wap/load.asp,comicId=12387&chapterId=129632&imageId=0&_=1425181661222,113.245.209.88,Mozilla,0,26,244,1,200,0,0,160
166975,2015-03-01 03:38:17,118.244.228.205,GET,/wap/info.asp,id=12492,112.66.35.225,Mozilla,0,20,203,1,200,0,0,204
167034,2015-03-01 03:38:21,118.244.228.205,GET,/wap/read.asp,chapterId=141534&comicId=12626,125.86.97.15,Mozilla,2,31,590,0,200,0,0,247
167096,2015-03-01 03:38:24,118.244.228.205,GET,/wap/lastread.asp,comicId=12626&chapterId=141534&_=1425181160192,125.86.97.15,Mozilla,2,23,590,0,200,0,0,191
167224,2015-03-01 03:38:35,118.244.228.205,GET,/wap/prev.asp,comicId=12387&chapterId=129632&_=1425181661227,113.245.209.88,Mozilla,0,30,244,1,200,0,0,130
167253,2015-03-01 03:38:37,118.244.228.205,GET,/wap/login.asp,uri=aHR0cDovL3d3dy5iYW9tYW5odWEubmV0L3dhcC9pbmZvLmFzcD9pZD0xMjQ5Mg==,112.66.35.225,Mozilla,0,27,203,1,200,0,0,89
167255,2015-03-01 03:38:37,118.244.228.205,GET,/wap/login.asp,uri=aHR0cDovL3d3dy5iYW9tYW5odWEubmV0L3dhcC9pbmZvLmFzcD9pZD0xMjQ5Mg==,180.153.114.197,Mozilla,1,27,801,1,200,0,0,57
167290,2015-03-01 03:38:40,118.244.228.205,GET,/wap/read.asp,chapterId=135924&comicId=12492,112.66.35.225,Mozilla,0,31,203,1,200,0,0,214
167302,2015-03-01 03:38:41,118.244.228.205,GET,/wap/load.asp,comicId=12448&chapterId=133492&imageId=8&_=1425180312602,59.32.242.240,Mozilla,0,26,1185,1,200,0,0,145
167306,2015-03-01 03:38:41,118.244.228.205,GET,/wap/init.asp,comicId=12492&chapterId=135924&_=1425180695890,112.66.35.225,Mozilla,0,21,203,1,200,0,0,117
167307,2015-03-01 03:38:41,118.244.228.205,GET,/wap/lastread.asp,comicId=12492&chapterId=135924&_=1425180695891,112.66.35.225,Mozilla,0,23,203,1,200,0,0,125
167312,2015-03-01 03:38:41,118.244.228.205,GET,/wap/load.asp,comicId=12492&chapterId=135924&imageId=0&_=1425180695892,112.66.35.225,Mozilla,0,26,203,1,200,0,0,163
167322,2015-03-01 03:38:42,118.244.228.205,GET,/wap/list.asp,-,113.107.24.137,Mozilla,0,24,215,1,200,0,0,112
167335,2015-03-01 03:38:42,118.244.228.205,GET,/wap/load.asp,comicId=12539&chapterId=138574&imageId=1&_=1425181004412,14.16.16.161,Mozilla,0,26,725,1,200,0,0,262
167350,2015-03-01 03:38:43,118.244.228.205,GET,/wap/list_ajax.asp,page=1,113.107.24.137,Mozilla,0,25,215,1,200,0,0,134
167399,2015-03-01 03:38:45,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=141569&_=1425181123035,123.147.245.123,Mozilla,1,29,503,1,200,0,0,234
167446,2015-03-01 03:38:49,118.244.228.205,GET,/wap/prev.asp,comicId=12492&chapterId=135924&_=1425180695896,112.66.35.225,Mozilla,0,30,203,1,200,0,0,125
167504,2015-03-01 03:38:52,118.244.228.205,GET,/wap/info.asp,id=12337,58.215.136.118,Mozilla,1,20,1097,1,200,0,64,169
167530,2015-03-01 03:38:53,118.244.228.205,GET,/wap/info.asp,id=12337,211.140.4.177,Mozilla,1,20,926,1,200,0,0,418
167534,2015-03-01 03:38:54,118.244.228.205,GET,/wap/init.asp,comicId=12626&chapterId=141534&_=1425181160191,125.86.97.15,Mozilla,2,21,590,0,200,0,0,244
167537,2015-03-01 03:38:54,118.244.228.205,GET,/wap/load.asp,comicId=12626&chapterId=141534&imageId=0&_=1425181160193,125.86.97.15,Mozilla,2,26,590,0,200,0,0,106
167545,2015-03-01 03:38:54,118.244.228.205,GET,/wap/info.asp,id=12644,120.69.120.210,Mozilla,2,20,471,0,200,0,0,164
167591,2015-03-01 03:38:56,118.244.228.205,GET,/wap/read.asp,chapterId=138542&comicId=12539,14.215.30.31,Mozilla,1,31,749,1,200,0,0,205
167609,2015-03-01 03:38:57,118.244.228.205,GET,/wap/init.asp,comicId=12539&chapterId=138542&_=1425181196548,14.215.30.31,Mozilla,1,21,749,1,200,0,0,146
167610,2015-03-01 03:38:57,118.244.228.205,GET,/wap/lastread.asp,comicId=12539&chapterId=138542&_=1425181196549,14.215.30.31,Mozilla,1,23,749,1,200,0,0,160
167615,2015-03-01 03:38:57,118.244.228.205,GET,/wap/load.asp,comicId=12539&chapterId=138542&imageId=0&_=1425181196550,14.215.30.31,Mozilla,1,26,749,1,200,0,0,124
167653,2015-03-01 03:39:00,118.244.228.205,GET,/wap/load.asp,comicId=12582&chapterId=139705&imageId=67&_=1425180575010,14.21.217.163,Mozilla,0,26,745,1,200,0,0,524
167876,2015-03-01 03:39:16,118.244.228.205,GET,/wap/info.asp,id=12568,183.245.36.40,Mozilla,0,20,884,1,200,0,0,135
167977,2015-03-01 03:39:22,118.244.228.205,GET,/wap/read.asp,chapterId=139341&comicId=12568,183.245.36.40,Mozilla,0,31,884,1,200,0,0,197
168027,2015-03-01 03:39:25,118.244.228.205,GET,/wap/init.asp,comicId=12568&chapterId=139341&_=1425181221792,183.245.36.40,Mozilla,0,21,884,1,200,0,0,137
168032,2015-03-01 03:39:25,118.244.228.205,GET,/wap/lastread.asp,comicId=12568&chapterId=139341&_=1425181221793,183.245.36.40,Mozilla,0,23,884,1,200,0,0,201
168036,2015-03-01 03:39:26,118.244.228.205,GET,/wap/load.asp,comicId=12568&chapterId=139341&imageId=0&_=1425181221794,183.245.36.40,Mozilla,0,26,884,1,200,0,0,135
168106,2015-03-01 03:39:31,118.244.228.205,GET,/wap/hot.asp,-,114.248.209.214,Mozilla,1,17,284,1,200,0,0,66
168135,2015-03-01 03:39:33,118.244.228.205,GET,/wap/hot_ajax.asp,page=1,114.248.209.214,Mozilla,1,18,284,1,200,0,0,171
168247,2015-03-01 03:39:39,118.244.228.205,GET,/wap/index.asp,-,114.248.209.214,Mozilla,1,19,284,1,200,0,0,568
168261,2015-03-01 03:39:40,118.244.228.205,GET,/wap/read.asp,chapterId=133266&comicId=12446,120.69.120.210,Mozilla,2,31,471,0,200,0,0,221
168273,2015-03-01 03:39:41,118.244.228.205,GET,/wap/init.asp,comicId=12446&chapterId=133266&_=1425181241726,120.69.120.210,Mozilla,2,21,471,0,200,0,0,122
168274,2015-03-01 03:39:41,118.244.228.205,GET,/wap/lastread.asp,comicId=12446&chapterId=133266&_=1425181241727,120.69.120.210,Mozilla,2,23,471,0,200,0,0,180
168276,2015-03-01 03:39:41,118.244.228.205,GET,/wap/load.asp,comicId=12446&chapterId=133266&imageId=0&_=1425181241728,120.69.120.210,Mozilla,2,26,471,0,200,0,0,184
168306,2015-03-01 03:39:42,118.244.228.205,GET,/wap/read.asp,chapterId=143065&comicId=12337,211.140.4.177,Mozilla,1,31,926,1,200,0,0,233
168332,2015-03-01 03:39:44,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=143065&_=1425181244413,211.140.4.177,Mozilla,1,21,926,1,200,0,0,124
168333,2015-03-01 03:39:44,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=143065&_=1425181244414,211.140.4.177,Mozilla,1,23,926,1,200,0,0,122
168335,2015-03-01 03:39:44,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=143065&imageId=1&_=1425181244416,211.140.4.177,Mozilla,1,26,926,1,200,0,0,116
168630,2015-03-01 03:39:55,118.244.228.205,GET,/wap/search.asp,keyword=%E4%B8%96%E7%95%8C,114.248.209.214,Mozilla,1,35,284,1,200,0,0,195
168829,2015-03-01 03:40:06,118.244.228.205,GET,/wap/info.asp,id=12476,124.127.159.148,Mozilla,1,20,555,1,200,0,0,150
168910,2015-03-01 03:40:10,118.244.228.205,GET,/wap/read.asp,chapterId=135266&comicId=12476,124.127.159.148,Mozilla,1,31,555,1,200,0,0,204
168919,2015-03-01 03:40:10,118.244.228.205,GET,/wap/init.asp,comicId=12476&chapterId=135266&_=1425181271421,124.127.159.148,Mozilla,1,21,555,1,200,0,0,64
168921,2015-03-01 03:40:10,118.244.228.205,GET,/wap/lastread.asp,comicId=12476&chapterId=135266&_=1425181271422,124.127.159.148,Mozilla,1,23,555,1,200,0,0,95
168923,2015-03-01 03:40:10,118.244.228.205,GET,/wap/load.asp,comicId=12476&chapterId=135266&imageId=0&_=1425181271423,124.127.159.148,Mozilla,1,26,555,1,200,0,0,76
169080,2015-03-01 03:40:21,118.244.228.205,GET,/wap/info.asp,id=12533,114.248.209.214,Mozilla,1,20,284,1,200,0,0,166
169234,2015-03-01 03:40:31,118.244.228.205,GET,/wap/load.asp,comicId=12566&chapterId=139176&imageId=0&_=1425181286993,113.107.24.137,Mozilla,0,26,215,1,200,0,0,156
169281,2015-03-01 03:40:34,118.244.228.205,GET,/wap/next.asp,comicId=12492&chapterId=135924&_=1425180695912,112.66.35.225,Mozilla,0,29,203,1,200,0,0,113
169431,2015-03-01 03:40:43,118.244.228.205,GET,/wap/info.asp,id=12579,223.85.132.24,Mozilla,0,20,1028,1,200,0,64,217
169607,2015-03-01 03:40:55,118.244.228.205,GET,/wap/next.asp,comicId=12566&chapterId=139165&_=1425181292646,113.107.24.137,Mozilla,0,29,215,1,200,0,0,177
169740,2015-03-01 03:41:03,118.244.228.205,GET,/wap/next.asp,comicId=12387&chapterId=129632&_=1425181661237,113.245.209.88,Mozilla,0,29,244,1,200,0,0,133
170079,2015-03-01 03:41:17,118.244.228.205,GET,/wap/next.asp,comicId=12554&chapterId=138859&_=1425181244467,112.91.209.75,Mozilla,1,29,205,1,200,0,0,247
170153,2015-03-01 03:41:21,118.244.228.205,GET,/wap/hot_ajax.asp,page=1,211.136.233.166,Mozilla,0,18,920,1,200,0,0,133
170586,2015-03-01 03:41:45,118.244.228.205,GET,/wap/load.asp,comicId=12408&chapterId=131776&imageId=17&_=1425181128409,122.188.208.237,Mozilla,2,26,489,0,200,0,0,97
170942,2015-03-01 03:42:03,118.244.228.205,GET,/wap/info.asp,id=12332,116.233.42.254,Mozilla,1,20,331,1,200,0,0,194
171088,2015-03-01 03:42:11,118.244.228.205,GET,/wap/info.asp,id=12448,115.102.124.139,Mozilla,1,20,298,1,200,0,0,194
171096,2015-03-01 03:42:12,118.244.228.205,GET,/wap/read.asp,chapterId=124634&comicId=12332,116.233.42.254,Mozilla,1,31,331,1,200,0,0,188
171104,2015-03-01 03:42:13,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=124634&_=1425181398525,116.233.42.254,Mozilla,1,21,331,1,200,0,0,96
171106,2015-03-01 03:42:13,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=124634&_=1425181398526,116.233.42.254,Mozilla,1,23,331,1,200,0,0,133
171112,2015-03-01 03:42:13,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=124634&imageId=0&_=1425181398527,116.233.42.254,Mozilla,1,26,331,1,200,0,0,95
171172,2015-03-01 03:42:18,118.244.228.205,GET,/wap/info.asp,id=12539,113.64.228.232,Mozilla,0,20,256,1,200,0,0,231
171200,2015-03-01 03:42:20,118.244.228.205,GET,/wap/prev.asp,comicId=12332&chapterId=124634&_=1425181398533,116.233.42.254,Mozilla,1,30,331,1,200,0,0,209
171202,2015-03-01 03:42:20,118.244.228.205,GET,/wap/next.asp,comicId=12539&chapterId=138542&_=1425181196580,14.215.30.31,Mozilla,1,29,749,1,200,0,0,137
171244,2015-03-01 03:42:21,118.244.228.205,GET,/wap/read.asp,chapterId=138579&comicId=12539,113.64.228.232,Mozilla,0,31,256,1,200,0,0,185
171250,2015-03-01 03:42:22,118.244.228.205,GET,/wap/init.asp,comicId=12539&chapterId=138579&_=1425181411559,113.64.228.232,Mozilla,0,21,256,1,200,0,0,155
171251,2015-03-01 03:42:22,118.244.228.205,GET,/wap/lastread.asp,comicId=12539&chapterId=138579&_=1425181411560,113.64.228.232,Mozilla,0,23,256,1,200,0,0,149
171253,2015-03-01 03:42:22,118.244.228.205,GET,/wap/load.asp,comicId=12539&chapterId=138579&imageId=0&_=1425181411561,113.64.228.232,Mozilla,0,26,256,1,200,0,0,187
171300,2015-03-01 03:42:24,118.244.228.205,GET,/wap/record.asp,-,111.197.239.137,Mozilla,2,32,152,0,200,0,0,60
171407,2015-03-01 03:42:30,118.244.228.205,GET,/wap/info.asp,id=12337,106.39.189.251,Mozilla,0,20,94,1,200,0,0,99
171465,2015-03-01 03:42:33,118.244.228.205,GET,/wap/info.asp,id=12337&page=11,106.39.189.246,Mozilla,0,20,93,1,200,0,0,112
171703,2015-03-01 03:42:48,118.244.228.205,GET,/wap/info.asp,id=12337,116.210.217.78,Mozilla,0,20,325,1,200,0,0,126
171718,2015-03-01 03:42:49,118.244.228.205,GET,/wap/read.asp,chapterId=143295&comicId=12408,122.188.208.237,Mozilla,2,31,489,0,200,0,0,178
171723,2015-03-01 03:42:49,118.244.228.205,GET,/wap/init.asp,comicId=12408&chapterId=143295&_=1425181436414,122.188.208.237,Mozilla,2,21,489,0,200,0,0,96
171724,2015-03-01 03:42:50,118.244.228.205,GET,/wap/lastread.asp,comicId=12408&chapterId=143295&_=1425181436415,122.188.208.237,Mozilla,2,23,489,0,200,0,0,107
171817,2015-03-01 03:42:54,118.244.228.205,GET,/wap/info.asp,id=12535,113.142.18.119,Mozilla,2,20,232,0,200,0,0,132
171835,2015-03-01 03:42:55,118.244.228.205,GET,/wap/next.asp,comicId=12332&chapterId=124634&_=1425181417582,116.233.42.254,Mozilla,1,29,331,1,200,0,0,195
171840,2015-03-01 03:42:55,118.244.228.205,GET,/wap/info.asp,id=12535,221.10.231.88,Mozilla,0,20,965,1,200,0,0,193
171897,2015-03-01 03:43:00,118.244.228.205,GET,/wap/is.asp,-,125.118.139.230,Mozilla,1,22,568,1,200,0,0,62
171940,2015-03-01 03:43:03,118.244.228.205,GET,/wap/next.asp,comicId=12476&chapterId=135266&_=1425181271462,124.127.159.148,Mozilla,1,29,555,1,200,0,0,60
171945,2015-03-01 03:43:03,118.244.228.205,GET,/wap/info.asp,id=12337,111.197.239.137,Mozilla,2,20,152,0,200,0,0,147
171965,2015-03-01 03:43:04,118.244.228.205,GET,/wap/prev.asp,comicId=12448&chapterId=133493&_=1425181414683,115.102.124.139,Mozilla,1,30,298,1,200,0,0,205
172055,2015-03-01 03:43:09,118.244.228.205,GET,/wap/next.asp,comicId=12408&chapterId=143295&_=1425181436419,122.188.208.237,Mozilla,2,29,489,0,200,0,0,159
172078,2015-03-01 03:43:12,118.244.228.205,GET,/wap/next.asp,comicId=12483&chapterId=135548&_=1425181443889,113.64.228.232,Mozilla,0,29,256,1,200,0,0,120
172081,2015-03-01 03:43:13,118.244.228.205,GET,/wap/read.asp,chapterId=124525&comicId=12337,111.197.239.137,Mozilla,2,31,152,0,200,0,0,143
172097,2015-03-01 03:43:13,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=124525&_=1425181463392,111.197.239.137,Mozilla,2,21,152,0,200,0,0,83
172099,2015-03-01 03:43:13,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=124525&_=1425181463393,111.197.239.137,Mozilla,2,23,152,0,200,0,0,81
172102,2015-03-01 03:43:13,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=124525&imageId=0&_=1425181463394,111.197.239.137,Mozilla,2,26,152,0,200,0,0,86
172120,2015-03-01 03:43:14,118.244.228.205,GET,/wap/info.asp,id=12535,113.142.18.123,Mozilla,2,20,236,0,200,0,0,127
172198,2015-03-01 03:43:19,118.244.228.205,GET,/wap/read.asp,chapterId=140976&comicId=12428&from=singlemessage&isappinstalled=0,218.25.99.194,Mozilla,1,31,940,1,200,0,0,208
172218,2015-03-01 03:43:19,118.244.228.205,GET,/wap/init.asp,comicId=12428&chapterId=140976&_=1425181467988,218.25.99.194,Mozilla,1,21,940,1,200,0,0,91
172219,2015-03-01 03:43:19,118.244.228.205,GET,/wap/lastread.asp,comicId=12428&chapterId=140976&_=1425181467989,218.25.99.194,Mozilla,1,23,940,1,200,0,0,124
172223,2015-03-01 03:43:20,118.244.228.205,GET,/wap/load.asp,comicId=12428&chapterId=140976&imageId=0&_=1425181467990,218.25.99.194,Mozilla,1,26,940,1,200,0,0,83
172226,2015-03-01 03:43:20,118.244.228.205,GET,/wap/search.asp,keyword=%E5%A6%96%E7%B2%BE%E5%B0%8F%E5%A6%96,125.118.139.230,Mozilla,1,35,568,1,200,0,0,180
172274,2015-03-01 03:43:23,118.244.228.205,GET,/wap/info.asp,id=12397,182.115.194.191,Mozilla,1,20,850,1,200,0,0,331
172342,2015-03-01 03:43:26,118.244.228.205,GET,/wap/info.asp,id=12408&page=6,122.188.208.237,Mozilla,2,20,489,0,200,0,0,151
172371,2015-03-01 03:43:28,118.244.228.205,GET,/wap/read.asp,chapterId=131212&comicId=12397,182.115.194.191,Mozilla,1,31,850,1,200,0,0,213
172404,2015-03-01 03:43:30,118.244.228.205,GET,/wap/init.asp,comicId=12397&chapterId=131212&_=1425181478266,182.115.194.191,Mozilla,1,21,850,1,200,0,0,98
172405,2015-03-01 03:43:30,118.244.228.205,GET,/wap/lastread.asp,comicId=12397&chapterId=131212&_=1425181478267,182.115.194.191,Mozilla,1,23,850,1,200,0,0,112
172410,2015-03-01 03:43:30,118.244.228.205,GET,/wap/load.asp,comicId=12397&chapterId=131212&imageId=0&_=1425181478268,182.115.194.191,Mozilla,1,26,850,1,200,0,0,86
172433,2015-03-01 03:43:31,118.244.228.205,GET,/wap/next.asp,comicId=12428&chapterId=140976&_=1425181468003,218.25.99.194,Mozilla,1,29,940,1,200,0,0,79
172512,2015-03-01 03:43:35,118.244.228.205,GET,/wap/next.asp,comicId=12664&chapterId=143257&_=1425180492481,221.222.221.207,Mozilla,1,29,977,1,200,0,0,132
172532,2015-03-01 03:43:35,118.244.228.205,GET,/wap/info.asp,id=12441,115.221.141.7,Mozilla,1,20,313,1,200,0,0,213
172599,2015-03-01 03:43:39,118.244.228.205,GET,/wap/next.asp,comicId=12397&chapterId=131212&_=1425181478269,182.115.194.191,Mozilla,1,29,850,1,200,0,0,152
172634,2015-03-01 03:43:41,118.244.228.205,GET,/wap/read.asp,chapterId=133723&comicId=12441,115.221.141.7,Mozilla,1,31,313,1,200,0,0,283
172687,2015-03-01 03:43:43,118.244.228.205,GET,/wap/init.asp,comicId=12441&chapterId=133723&_=1425181492646,115.221.141.7,Mozilla,1,21,313,1,200,0,0,109
172689,2015-03-01 03:43:43,118.244.228.205,GET,/wap/lastread.asp,comicId=12441&chapterId=133723&_=1425181492647,115.221.141.7,Mozilla,1,23,313,1,200,0,0,161
172691,2015-03-01 03:43:43,118.244.228.205,GET,/wap/load.asp,comicId=12441&chapterId=133723&imageId=0&_=1425181492648,115.221.141.7,Mozilla,1,26,313,1,200,0,0,123
172745,2015-03-01 03:43:45,118.244.228.205,GET,/wap/info.asp,id=12448,125.118.139.230,Mozilla,1,20,568,1,200,0,0,831
172891,2015-03-01 03:43:52,118.244.228.205,GET,/wap/read.asp,chapterId=133477&comicId=12448,125.118.139.230,Mozilla,1,31,568,1,200,0,0,231
173013,2015-03-01 03:43:59,118.244.228.205,GET,/wap/init.asp,comicId=12448&chapterId=133477&_=1425181507634,125.118.139.230,Mozilla,1,21,568,1,200,0,0,83
173014,2015-03-01 03:43:59,118.244.228.205,GET,/wap/lastread.asp,comicId=12448&chapterId=133477&_=1425181507635,125.118.139.230,Mozilla,1,23,568,1,200,0,0,89
173015,2015-03-01 03:43:59,118.244.228.205,GET,/wap/load.asp,comicId=12448&chapterId=133477&imageId=0&_=1425181507636,125.118.139.230,Mozilla,1,26,568,1,200,0,0,102
173243,2015-03-01 03:44:11,118.244.228.205,GET,/wap/info.asp,id=12397,123.234.60.20,Mozilla,0,20,542,1,200,0,0,168
173378,2015-03-01 03:44:19,118.244.228.205,GET,/wap/read.asp,chapterId=131219&comicId=12397,123.234.60.20,Mozilla,0,31,542,1,200,0,0,161
173393,2015-03-01 03:44:20,118.244.228.205,GET,/wap/init.asp,comicId=12397&chapterId=131219&_=1425181528449,123.234.60.20,Mozilla,0,21,542,1,200,0,0,79
173395,2015-03-01 03:44:20,118.244.228.205,GET,/wap/lastread.asp,comicId=12397&chapterId=131219&_=1425181528450,123.234.60.20,Mozilla,0,23,542,1,200,0,0,77
173397,2015-03-01 03:44:20,118.244.228.205,GET,/wap/load.asp,comicId=12397&chapterId=131219&imageId=0&_=1425181528451,123.234.60.20,Mozilla,0,26,542,1,200,0,0,91
173523,2015-03-01 03:44:31,118.244.228.205,GET,/wap/info.asp,id=12337,110.86.65.240,Mozilla,0,20,126,1,200,0,0,187
173558,2015-03-01 03:44:34,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=124518&_=1425146696532,14.204.32.72,Mozilla,0,29,741,1,200,0,0,150
173560,2015-03-01 03:44:34,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=124519&_=1425146696533,14.204.32.72,Mozilla,0,21,741,1,200,0,0,145
173619,2015-03-01 03:44:37,118.244.228.205,GET,/wap/prev.asp,comicId=12397&chapterId=131219&_=1425181528452,123.234.60.20,Mozilla,0,30,542,1,200,0,0,84
173842,2015-03-01 03:44:51,118.244.228.205,GET,/wap/read.asp,chapterId=124512&comicId=12337,110.86.65.240,Mozilla,0,31,126,1,200,0,0,174
173843,2015-03-01 03:44:51,118.244.228.205,GET,/wap/load.asp,comicId=12465&chapterId=142413&imageId=3&_=1425174877613,175.43.5.80,Mozilla,0,26,792,1,200,0,0,209
173879,2015-03-01 03:44:53,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=124512&_=1425181564076,110.86.65.240,Mozilla,0,21,126,1,200,0,0,107
173880,2015-03-01 03:44:53,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=124512&_=1425181564077,110.86.65.240,Mozilla,0,23,126,1,200,0,0,104
173886,2015-03-01 03:44:54,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=124512&imageId=0&_=1425181564078,110.86.65.240,Mozilla,0,26,126,1,200,0,0,225
173962,2015-03-01 03:44:59,118.244.228.205,GET,/wap/next.asp,comicId=12448&chapterId=133477&_=1425181507637,125.118.139.230,Mozilla,1,29,568,1,200,0,0,180
174037,2015-03-01 03:45:02,118.244.228.205,GET,/wap/read.asp,chapterId=131238&comicId=12402&from=timeline&isappinstalled=0,110.87.94.179,Mozilla,1,31,130,1,200,0,0,660
174091,2015-03-01 03:45:07,118.244.228.205,GET,/wap/init.asp,comicId=12402&chapterId=131238&_=1425181579000,110.87.94.179,Mozilla,1,21,130,1,200,0,0,213
174092,2015-03-01 03:45:07,118.244.228.205,GET,/wap/lastread.asp,comicId=12402&chapterId=131238&_=1425181579001,110.87.94.179,Mozilla,1,23,130,1,200,0,0,212
174093,2015-03-01 03:45:07,118.244.228.205,GET,/wap/load.asp,comicId=12402&chapterId=131238&imageId=0&_=1425181579002,110.87.94.179,Mozilla,1,26,130,1,200,0,0,114
174132,2015-03-01 03:45:09,118.244.228.205,GET,/wap/prev.asp,comicId=12402&chapterId=131238&_=1425181579006,110.87.94.179,Mozilla,1,30,130,1,200,0,0,126
174307,2015-03-01 03:45:21,118.244.228.205,GET,/wap/list.asp,-,120.198.202.48,Mozilla,0,24,458,1,200,0,0,129
174315,2015-03-01 03:45:21,118.244.228.205,GET,/wap/next.asp,comicId=12397&chapterId=131220&_=1425181555074,123.234.60.20,Mozilla,0,29,542,1,200,0,0,73
174326,2015-03-01 03:45:22,118.244.228.205,GET,/wap/list_ajax.asp,page=1,120.198.202.48,Mozilla,0,25,458,1,200,0,0,171
174537,2015-03-01 03:45:35,118.244.228.205,GET,/wap/load.asp,comicId=12373&chapterId=128299&imageId=0&_=1425180173074,183.61.32.60,Mozilla,0,26,900,1,200,0,64,111
174589,2015-03-01 03:45:38,118.244.228.205,GET,/wap/read.asp,chapterId=131212&amp;comicId=12397,113.105.95.122,Mozilla,0,31,214,1,200,0,0,219
174633,2015-03-01 03:45:40,118.244.228.205,GET,/wap/read.asp,chapterId=131212&comicId=12397,183.60.62.44,Mozilla,0,31,897,1,200,0,0,269
174716,2015-03-01 03:45:43,118.244.228.205,GET,/wap/info.asp,id=12483,120.84.11.115,Mozilla,0,20,472,1,200,0,0,214
174746,2015-03-01 03:45:46,118.244.228.205,GET,/wap/read.asp,chapterId=131222&comicId=12397,123.151.64.143,Mozilla,0,31,532,1,200,0,0,147
174834,2015-03-01 03:45:52,118.244.228.205,GET,/wap/read.asp,chapterId=135548&comicId=12483,120.84.11.115,Mozilla,0,31,472,1,200,0,0,297
174891,2015-03-01 03:45:55,118.244.228.205,GET,/wap/init.asp,comicId=12483&chapterId=135548&_=1425181662200,120.84.11.115,Mozilla,0,21,472,1,200,0,0,136
174892,2015-03-01 03:45:55,118.244.228.205,GET,/wap/lastread.asp,comicId=12483&chapterId=135548&_=1425181662201,120.84.11.115,Mozilla,0,23,472,1,200,0,0,151
174900,2015-03-01 03:45:56,118.244.228.205,GET,/wap/load.asp,comicId=12483&chapterId=135548&imageId=0&_=1425181662202,120.84.11.115,Mozilla,0,26,472,1,200,0,0,174
175271,2015-03-01 03:46:18,118.244.228.205,GET,/wap/read.asp,chapterId=131212&comicId=12397,101.226.89.64,Mozilla,2,31,54,0,200,0,0,201
